timestamp,machine_id,plant,production_line,temperature_C,vibration_mm_s,pressure_bar,rpm,current_A,voltage_V,oil_level_pct,noise_dB,humidity_pct,coolant_temp_C,fault_code,sensor_status
2024-01-01 11:09:52,MCH-024,Plant-A,LINE-5,60.67,2.705,5.05,1465,8.21,411.1,73.3,67.4,52.1,50.28,NONE,OK
2024-01-01 11:10:09,MCH-023,Plant-B,LINE-8,65.3,2.977,7.43,1549,7.5,412.6,90.4,66.1,38.9,61.92,NONE,OK
2024-01-01 11:10:52,MCH-008,Plant-B,LINE-7,70.12,3.616,5.22,1460,10.9,381.9,33.9,78.1,49.3,39.98,NONE,OK
2024-01-01 11:11:27,MCH-047,Plant-C,LINE-4,98.34,3.366,4.94,1594,10.7,400.4,52.3,66.0,73.3,50.83,NONE,OK
2024-01-01 11:11:44,MCH-037,Plant-A,LINE-7,79.15,1.45,5.05,1367,13.11,421.2,84.7,73.8,36.1,54.39,NONE,OK
2024-01-01 11:12:02,MCH-003,Plant-C,LINE-6,93.5,2.527,7.25,1671,16.02,389.8,62.8,73.4,34.9,32.98,F002,OK
2024-01-01 11:12:51,MCH-033,Plant-C,LINE-3,79.28,2.995,7.24,1344,16.74,411.4,48.6,86.8,78.3,36.07,NONE,OK
2024-01-01 11:13:07,MCH-028,Plant-B,LINE-9,72.3,3.086,7.24,1489,10.1,403.4,70.1,68.0,44.7,46.67,NONE,OK
2024-01-01 11:13:59,MCH-047,Plant-A,LINE-10,59.36,0.592,6.83,1583,6.72,402.8,46.0,78.3,73.1,57.69,NONE,OK
2024-01-01 11:14:08,MCH-008,Plant-B,LINE-9,98.91,1.293,5.77,1493,12.2,399.2,70.1,62.7,58.1,50.84,NONE,OK
2024-01-01 11:14:55,MCH-034,Plant-B,LINE-5,89.86,3.289,5.42,982,15.32,387.2,31.6,73.3,42.0,41.09,NONE,OK
2024-01-01 11:15:25,MCH-035,Plant-B,LINE-8,91.23,3.271,4.95,1510,10.71,383.7,38.0,69.0,44.8,44.72,NONE,OK
2024-01-01 11:15:50,MCH-032,Plant-A,LINE-7,88.88,4.432,4.86,1588,12.19,393.4,21.2,73.2,50.6,58.51,NONE,OK
2024-01-01 11:16:18,MCH-024,Plant-A,LINE-9,64.35,0.64,8.32,1510,11.52,388.5,34.8,73.9,37.5,51.07,NONE,OK
2024-01-01 11:16:51,MCH-014,Plant-B,LINE-7,78.98,3.577,4.91,1638,16.77,404.9,30.5,81.6,65.5,49.3,NONE,OK
2024-01-01 11:17:25,MCH-032,Plant-A,LINE-4,91.3,2.952,5.1,1684,18.93,420.8,67.8,73.0,50.9,46.05,NONE,OK
2024-01-01 11:17:59,MCH-046,Plant-B,LINE-4,89.17,1.239,5.0,1311,14.01,414.9,95.6,64.7,74.5,44.53,NONE,OK
2024-01-01 11:18:06,MCH-043,Plant-A,LINE-8,77.35,0.379,4.51,1107,14.08,394.8,37.2,59.1,75.8,41.88,NONE,OK
2024-01-01 11:18:43,MCH-016,Plant-A,LINE-6,104.62,3.629,6.96,1210,7.83,411.5,30.3,67.4,75.7,56.81,NONE,CRITICAL
2024-01-01 11:19:03,MCH-004,Plant-C,LINE-9,82.99,1.32,5.7,1464,10.74,408.3,62.8,80.2,62.5,41.42,NONE,OK
2024-01-01 11:19:47,MCH-037,Plant-B,LINE-10,94.83,0.923,6.25,1573,14.66,402.1,34.5,76.6,53.8,58.95,NONE,OK
2024-01-01 11:20:07,MCH-021,Plant-C,LINE-7,78.0,3.044,6.33,1425,13.22,416.8,63.3,69.2,34.2,36.15,F001,OK
2024-01-01 11:20:50,MCH-014,Plant-C,LINE-7,69.43,2.488,6.93,1173,13.54,381.6,60.4,67.3,67.8,40.74,NONE,OK
2024-01-01 11:21:04,MCH-031,Plant-B,LINE-4,89.54,3.19,6.65,1509,6.88,393.2,21.6,70.7,34.5,76.12,NONE,WARNING
2024-01-01 11:21:59,MCH-048,Plant-B,LINE-3,86.0,3.017,8.28,1452,5.62,407.9,97.1,62.3,39.1,57.23,NONE,CRITICAL
2024-01-01 11:22:08,MCH-018,Plant-A,LINE-8,80.2,6.515,5.5,1482,17.87,403.1,36.1,74.6,72.1,33.99,NONE,OK
2024-01-01 11:22:56,MCH-007,Plant-B,LINE-7,62.31,3.368,5.61,1812,11.55,393.3,91.6,74.8,72.7,55.13,NONE,OK
2024-01-01 11:23:04,MCH-010,Plant-C,LINE-4,90.16,3.291,6.37,1614,7.0,386.2,50.6,83.8,51.7,56.59,NONE,OK
2024-01-01 11:23:32,MCH-007,Plant-C,LINE-4,63.1,1.441,6.39,1423,11.63,384.9,32.7,78.5,66.0,53.1,NONE,OK
2024-01-01 11:24:01,MCH-033,Plant-B,LINE-1,86.66,4.375,4.28,1185,7.7,398.5,28.5,55.1,41.0,44.01,F005,OK
2024-01-01 11:24:35,MCH-023,Plant-C,LINE-7,58.55,1.894,4.14,1719,8.55,407.0,60.9,80.8,74.8,38.26,NONE,OK
2024-01-01 11:25:25,MCH-021,Plant-A,LINE-1,62.29,1.408,6.29,1097,9.77,413.0,48.9,74.4,62.7,57.11,NONE,OK
2024-01-01 11:25:39,MCH-019,Plant-C,LINE-10,79.38,2.246,8.58,1394,7.69,389.5,93.4,70.4,72.9,45.25,F004,OK
2024-01-01 11:26:19,MCH-048,Plant-A,LINE-10,83.68,3.028,8.73,1210,1.81,397.1,36.1,73.2,49.6,33.25,NONE,OK
2024-01-01 11:26:53,MCH-019,Plant-C,LINE-4,78.25,1.946,4.82,1368,14.28,390.5,77.9,73.9,32.0,41.24,NONE,OK
2024-01-01 11:27:26,MCH-036,Plant-A,LINE-3,67.09,1.448,5.85,1432,10.25,404.3,34.9,77.7,79.7,30.86,NONE,OK
2024-01-01 11:27:48,MCH-029,Plant-A,LINE-3,91.7,1.423,6.74,1187,14.85,405.8,89.7,68.2,68.1,36.73,NONE,OK
2024-01-01 11:28:29,MCH-018,Plant-B,LINE-1,77.08,2.747,6.96,960,12.11,391.1,60.8,79.1,38.3,54.92,NONE,OK
2024-01-01 11:28:39,MCH-002,Plant-A,LINE-4,77.9,3.172,5.04,1257,6.54,386.5,86.5,93.8,62.0,45.23,F002,OK
2024-01-01 11:29:14,MCH-001,Plant-B,LINE-1,72.64,3.271,9.05,1179,11.91,417.6,55.0,63.7,77.3,58.23,NONE,OK
2024-01-01 11:29:33,MCH-047,Plant-C,LINE-8,64.16,0.633,5.64,1259,16.24,400.4,34.0,66.8,74.9,36.99,NONE,OK
2024-01-01 11:30:14,MCH-005,Plant-C,LINE-1,91.9,1.503,7.05,1393,11.7,400.9,63.1,71.7,77.0,32.64,NONE,OK
2024-01-01 11:30:52,MCH-020,Plant-C,LINE-6,65.36,3.617,6.01,1754,9.83,388.1,41.8,60.6,35.5,51.19,NONE,OK
2024-01-01 11:31:09,MCH-011,Plant-A,LINE-7,100.46,1.991,6.01,1330,7.67,398.3,34.8,70.7,72.7,34.69,NONE,OK
2024-01-01 11:31:52,MCH-042,Plant-C,LINE-10,62.63,2.743,7.64,1344,10.27,393.0,92.3,79.7,74.6,38.58,NONE,OK
2024-01-01 11:32:12,MCH-002,Plant-C,LINE-2,79.84,5.652,7.98,1429,8.51,394.1,64.1,71.7,39.0,39.82,F001,OK
2024-01-01 11:33:00,MCH-003,Plant-B,LINE-4,76.04,0.206,7.52,1582,10.57,390.4,84.0,61.6,65.4,48.6,NONE,OK
2024-01-01 11:33:08,MCH-023,Plant-B,LINE-3,73.31,2.345,5.18,1562,5.45,411.4,82.1,79.4,64.6,32.83,NONE,OK
2024-01-01 11:33:46,MCH-012,Plant-C,LINE-9,85.23,3.35,4.48,1066,8.35,392.9,20.1,74.5,64.4,47.91,NONE,OK
2024-01-01 11:34:17,MCH-020,Plant-C,LINE-7,86.85,1.322,10.49,1241,13.79,408.5,90.9,76.7,58.6,58.35,F004,OK
2024-01-01 11:34:45,MCH-005,Plant-A,LINE-2,83.04,2.338,6.96,1672,12.44,387.8,81.9,77.2,41.9,42.44,NONE,OK
2024-01-01 11:35:14,MCH-037,Plant-A,LINE-6,59.04,1.06,5.15,1346,11.0,413.9,41.5,79.2,35.4,40.43,NONE,OK
2024-01-01 11:35:32,MCH-038,Plant-C,LINE-9,57.43,3.193,7.91,1643,8.19,401.5,38.3,71.9,42.3,50.86,NONE,OK
2024-01-01 11:36:19,MCH-030,Plant-B,LINE-3,56.53,1.695,5.14,1593,16.93,406.6,24.5,74.6,75.7,46.19,NONE,OK
2024-01-01 11:36:31,MCH-009,Plant-C,LINE-6,71.34,1.983,9.45,1001,18.53,383.1,27.4,75.8,41.3,46.36,NONE,OK
2024-01-01 11:37:28,MCH-034,Plant-A,LINE-3,106.73,3.576,5.89,1119,8.28,406.3,35.6,75.0,51.6,55.15,NONE,OK
2024-01-01 11:37:43,MCH-044,Plant-B,LINE-3,74.26,3.167,7.79,1383,14.59,421.8,20.3,71.0,52.0,49.73,NONE,OK
2024-01-01 11:38:23,MCH-035,Plant-B,LINE-4,106.51,3.668,6.43,1530,8.44,401.7,45.3,74.5,76.2,42.84,NONE,OK
2024-01-01 11:38:40,MCH-022,Plant-A,LINE-9,74.5,4.609,4.21,1397,13.6,425.5,93.8,60.0,35.8,39.91,NONE,OK
2024-01-01 11:39:19,MCH-044,Plant-C,LINE-8,77.4,2.588,5.02,1411,4.76,381.9,64.4,77.5,53.9,54.47,F001,WARNING
2024-01-01 11:39:38,MCH-024,Plant-C,LINE-1,83.94,5.04,5.35,1457,10.15,390.3,66.4,72.9,70.5,37.89,NONE,OK
2024-01-01 11:40:00,MCH-017,Plant-C,LINE-1,70.63,2.732,5.47,1430,12.57,404.2,38.9,67.5,33.1,49.53,F002,OK
2024-01-01 11:40:32,MCH-010,Plant-A,LINE-7,78.41,4.081,6.78,1443,13.17,390.3,38.0,59.1,67.3,47.92,NONE,OK
2024-01-01 11:41:07,MCH-030,Plant-B,LINE-3,49.46,2.465,2.85,976,8.94,421.6,49.4,73.2,34.7,42.73,NONE,OK
2024-01-01 11:42:00,MCH-046,Plant-A,LINE-7,61.66,3.508,6.79,1388,13.77,389.3,41.0,62.9,52.6,26.67,NONE,OK
2024-01-01 11:42:21,MCH-023,Plant-C,LINE-9,49.77,1.988,3.54,1386,11.74,407.4,88.7,63.4,37.9,58.58,NONE,WARNING
2024-01-01 11:42:56,MCH-032,Plant-A,LINE-3,85.88,4.107,7.04,1236,7.6,393.0,34.2,55.1,49.5,24.13,F001,OK
2024-01-01 11:43:27,MCH-017,Plant-B,LINE-3,54.55,3.881,5.3,1297,8.61,380.4,74.0,82.4,31.9,21.76,NONE,OK
2024-01-01 11:43:48,MCH-050,Plant-A,LINE-2,96.18,2.244,6.7,1116,16.93,398.5,59.2,60.8,72.1,51.81,NONE,OK
2024-01-01 11:44:18,MCH-017,Plant-C,LINE-10,80.34,2.687,4.5,1527,12.55,396.5,74.2,83.3,36.7,52.66,NONE,OK
2024-01-01 11:45:00,MCH-014,Plant-B,LINE-1,89.39,1.367,5.56,1219,10.69,404.0,86.8,83.0,39.4,36.69,NONE,WARNING
2024-01-01 11:45:00,MCH-009,Plant-A,LINE-9,65.3,3.616,3.43,1426,7.44,408.4,47.3,69.1,52.9,60.03,NONE,WARNING
2024-01-01 11:45:54,MCH-040,Plant-A,LINE-6,58.15,3.509,4.63,1352,10.28,392.7,63.3,70.0,31.0,34.2,F003,WARNING
2024-01-01 11:46:21,MCH-002,Plant-B,LINE-6,69.78,1.021,8.6,1413,12.59,408.6,59.9,72.9,76.1,54.27,F001,CRITICAL
2024-01-01 11:46:56,MCH-045,Plant-B,LINE-8,90.96,5.106,8.64,1632,13.16,400.4,49.9,66.1,50.7,54.45,NONE,OK
2024-01-01 11:47:08,MCH-025,Plant-C,LINE-5,106.73,2.977,4.63,1303,12.38,391.5,85.0,70.3,56.5,50.39,NONE,WARNING
2024-01-01 11:47:48,MCH-039,Plant-B,LINE-9,82.63,2.221,5.99,1430,9.95,393.1,20.8,65.4,73.5,59.38,F002,OK
2024-01-01 11:48:01,MCH-009,Plant-C,LINE-5,55.26,3.938,7.19,1578,6.29,400.2,44.8,64.8,58.8,37.28,NONE,OK
2024-01-01 11:48:54,MCH-022,Plant-A,LINE-2,60.42,1.874,6.62,1481,11.71,404.5,86.6,87.1,34.0,40.31,NONE,OK
2024-01-01 11:49:24,MCH-043,Plant-C,LINE-6,52.68,4.068,5.64,1291,11.89,398.8,89.8,75.4,70.2,40.37,NONE,OK
2024-01-01 11:49:35,MCH-046,Plant-A,LINE-9,73.06,1.088,4.16,1140,9.37,397.6,75.5,77.0,75.8,57.9,NONE,OK
2024-01-01 11:50:15,MCH-004,Plant-B,LINE-3,70.84,2.234,7.82,1283,11.36,392.2,47.3,69.1,70.4,46.14,F004,OK
2024-01-01 11:50:46,MCH-026,Plant-A,LINE-10,72.95,2.395,5.74,1486,12.3,400.6,85.8,66.7,39.5,38.71,NONE,OK
2024-01-01 11:51:20,MCH-029,Plant-B,LINE-4,58.9,1.847,4.03,1441,12.98,402.3,26.7,63.4,54.1,31.35,F005,OK
2024-01-01 11:51:44,MCH-045,Plant-A,LINE-10,57.4,1.616,6.43,1578,14.45,419.3,41.2,75.6,45.0,27.66,NONE,OK
2024-01-01 11:52:29,MCH-034,Plant-A,LINE-8,76.41,1.916,5.98,1384,4.64,390.3,27.4,67.0,59.9,58.15,NONE,OK
2024-01-01 11:52:38,MCH-023,Plant-A,LINE-6,82.27,1.861,5.74,1295,13.38,412.8,28.8,77.9,71.9,50.51,NONE,OK
2024-01-01 11:53:05,MCH-037,Plant-A,LINE-7,57.23,1.937,6.69,1153,7.13,407.3,67.4,67.7,50.0,60.81,NONE,OK
2024-01-01 11:53:48,MCH-011,Plant-C,LINE-7,82.11,4.221,6.18,1208,8.84,398.6,25.8,78.0,59.6,48.06,NONE,OK
2024-01-01 11:54:13,MCH-006,Plant-A,LINE-4,89.2,3.02,8.18,1240,15.25,418.8,74.4,77.0,30.5,44.13,NONE,OK
2024-01-01 11:54:50,MCH-018,Plant-C,LINE-6,40.04,2.394,5.13,1712,8.28,398.9,47.9,89.2,47.5,49.57,F002,OK
2024-01-01 11:55:26,MCH-021,Plant-B,LINE-9,98.64,3.418,5.34,1214,14.64,402.5,24.5,67.0,61.1,64.15,NONE,OK
2024-01-01 11:55:45,MCH-042,Plant-B,LINE-3,85.53,2.386,7.66,1216,10.21,396.2,42.8,68.7,79.5,38.87,NONE,OK
2024-01-01 11:56:02,MCH-036,Plant-C,LINE-8,89.34,1.547,10.24,1308,16.51,406.6,51.9,71.5,43.9,47.52,NONE,OK
2024-01-01 11:56:45,MCH-041,Plant-B,LINE-7,59.69,0.573,10.01,1656,7.89,400.0,49.3,81.2,38.7,33.72,NONE,OK
2024-01-01 11:57:11,MCH-038,Plant-B,LINE-4,86.81,3.687,7.6,1544,11.73,390.9,60.8,72.8,74.8,26.28,NONE,OK
2024-01-01 11:57:43,MCH-034,Plant-A,LINE-10,88.53,0.171,5.97,1399,3.53,404.0,60.2,62.3,58.1,49.25,NONE,CRITICAL
2024-01-01 11:58:10,MCH-017,Plant-A,LINE-3,65.23,0.69,5.7,1134,12.28,415.9,48.8,83.0,79.8,49.89,NONE,OK
2024-01-01 11:58:40,MCH-037,Plant-A,LINE-7,86.7,3.106,5.92,1424,7.02,393.9,91.9,62.7,42.7,45.79,F002,OK
2024-01-01 11:59:21,MCH-025,Plant-C,LINE-10,72.93,2.479,3.89,1590,11.23,408.7,37.6,72.0,39.8,41.36,NONE,CRITICAL
2024-01-01 11:59:33,MCH-038,Plant-C,LINE-9,65.74,4.251,7.52,1696,9.36,394.0,47.2,66.0,47.8,54.37,NONE,OK
2024-01-01 12:00:27,MCH-012,Plant-B,LINE-10,72.05,1.727,8.48,981,17.41,403.9,64.3,66.1,58.9,43.59,NONE,OK
2024-01-01 12:00:35,MCH-023,Plant-A,LINE-3,77.52,3.423,6.3,1262,10.63,405.4,39.6,64.0,33.8,49.39,NONE,OK
2024-01-01 12:01:10,MCH-042,Plant-C,LINE-10,70.46,2.288,9.64,1436,17.01,412.4,32.0,78.9,49.4,62.8,F004,OK
2024-01-01 12:01:43,MCH-022,Plant-C,LINE-9,63.12,3.159,10.59,1666,8.98,391.9,20.5,71.4,33.3,52.03,F004,OK
2024-01-01 12:02:22,MCH-021,Plant-A,LINE-8,80.89,2.704,7.83,1152,1.99,397.9,95.6,68.7,62.9,55.85,NONE,OK
2024-01-01 12:02:45,MCH-027,Plant-C,LINE-3,83.4,3.105,5.49,1196,14.28,394.5,82.7,81.2,47.2,48.42,NONE,OK
2024-01-01 12:03:09,MCH-031,Plant-A,LINE-8,77.19,2.758,5.21,1322,8.33,407.1,91.1,80.6,78.5,25.06,NONE,OK
2024-01-01 12:03:51,MCH-006,Plant-B,LINE-4,50.74,2.852,7.66,1134,15.34,406.4,23.2,71.5,35.2,55.38,NONE,OK
2024-01-01 12:04:30,MCH-027,Plant-B,LINE-6,66.23,1.194,8.08,1021,11.57,401.9,25.9,67.7,74.7,52.3,NONE,CRITICAL
2024-01-01 12:04:42,MCH-040,Plant-B,LINE-10,62.34,2.591,5.51,1839,13.8,399.2,64.2,65.6,31.3,45.76,F001,OK
2024-01-01 12:05:26,MCH-034,Plant-A,LINE-2,100.97,3.223,4.76,1364,14.68,408.8,21.9,74.1,62.7,34.81,NONE,OK
2024-01-01 12:05:54,MCH-012,Plant-C,LINE-8,76.77,2.438,3.93,1284,18.65,387.5,41.7,60.3,77.4,54.75,NONE,OK
2024-01-01 12:06:17,MCH-045,Plant-B,LINE-9,70.8,2.378,4.93,1177,15.19,401.4,97.8,70.0,65.4,45.56,NONE,OK
2024-01-01 12:06:31,MCH-007,Plant-B,LINE-7,66.62,0.24,5.87,1407,12.57,410.3,48.6,59.7,31.5,42.44,NONE,OK
2024-01-01 12:07:14,MCH-010,Plant-B,LINE-8,73.13,4.341,8.14,1304,14.6,386.4,98.4,67.7,62.9,45.12,F001,OK
2024-01-01 12:07:32,MCH-045,Plant-C,LINE-7,86.27,0.859,5.64,1571,14.28,395.9,29.5,85.8,44.4,33.18,NONE,OK
2024-01-01 12:08:10,MCH-017,Plant-C,LINE-10,47.55,1.758,1.9,1199,13.51,395.5,50.8,70.7,66.5,49.06,NONE,OK
2024-01-01 12:08:38,MCH-026,Plant-A,LINE-4,78.45,1.554,5.52,1410,18.08,396.0,20.5,82.4,52.6,42.4,F004,OK
2024-01-01 12:09:10,MCH-021,Plant-B,LINE-1,67.43,2.856,6.0,1402,11.32,417.8,67.3,69.9,60.9,47.42,NONE,OK
2024-01-01 12:09:33,MCH-028,Plant-C,LINE-3,81.46,2.91,5.97,1521,12.46,378.9,47.3,79.7,31.2,36.05,F001,OK
2024-01-01 12:10:24,MCH-046,Plant-A,LINE-7,86.99,3.291,2.62,1377,10.26,395.5,60.3,61.4,44.0,62.76,NONE,OK
2024-01-01 12:10:42,MCH-002,Plant-B,LINE-7,64.57,3.345,5.99,1529,20.3,405.4,83.6,66.0,45.1,46.51,NONE,CRITICAL
2024-01-01 12:11:27,MCH-043,Plant-C,LINE-3,54.46,4.568,8.48,1473,11.06,408.1,64.1,82.1,52.4,41.22,NONE,OK
2024-01-01 12:11:46,MCH-001,Plant-C,LINE-1,70.43,2.133,5.8,1585,13.06,410.6,73.2,70.8,74.0,30.45,NONE,OK
2024-01-01 12:12:26,MCH-036,Plant-A,LINE-10,94.31,1.502,5.49,1532,9.13,385.7,57.8,65.4,48.5,47.25,NONE,OK
2024-01-01 12:12:30,MCH-026,Plant-B,LINE-9,87.53,2.218,5.34,1377,10.76,412.0,79.8,76.3,65.2,44.12,F003,OK
2024-01-01 12:13:21,MCH-029,Plant-B,LINE-6,69.34,1.174,6.73,1745,15.05,411.1,68.2,71.2,47.8,63.83,NONE,OK
2024-01-01 12:13:57,MCH-021,Plant-C,LINE-7,65.48,2.086,4.22,1311,11.61,392.2,89.3,78.2,40.0,41.0,NONE,OK
2024-01-01 12:14:17,MCH-011,Plant-B,LINE-1,66.61,0.639,4.8,1720,15.54,390.9,80.5,61.9,53.1,49.59,F001,OK
2024-01-01 12:14:44,MCH-040,Plant-A,LINE-1,55.54,1.497,8.18,1631,14.47,387.9,38.6,70.2,42.2,40.12,NONE,OK
2024-01-01 12:15:13,MCH-011,Plant-C,LINE-4,86.77,0.475,7.51,1550,11.69,377.7,62.0,72.0,32.6,40.24,NONE,OK
2024-01-01 12:15:31,MCH-036,Plant-C,LINE-7,89.51,3.95,5.69,1414,9.34,419.9,90.0,82.6,40.7,58.82,NONE,OK
2024-01-01 12:16:06,MCH-049,Plant-A,LINE-8,69.19,2.633,7.23,1292,12.9,400.6,88.7,76.8,34.1,43.62,NONE,OK
2024-01-01 12:16:46,MCH-039,Plant-C,LINE-10,67.49,4.756,5.12,1472,12.9,382.1,58.2,63.9,32.4,39.33,NONE,OK
2024-01-01 12:17:11,MCH-040,Plant-B,LINE-9,64.53,3.833,5.1,1470,12.05,377.3,45.1,76.5,66.9,43.83,NONE,OK
2024-01-01 12:17:49,MCH-035,Plant-B,LINE-1,68.24,3.951,5.07,1413,12.91,390.0,36.9,50.0,64.8,32.66,NONE,OK
2024-01-01 12:18:24,MCH-034,Plant-C,LINE-4,63.97,2.332,4.15,1542,9.89,395.4,35.5,62.7,37.7,39.04,NONE,WARNING
2024-01-01 12:18:45,MCH-047,Plant-A,LINE-4,72.67,3.088,6.36,1614,13.99,407.1,31.5,77.5,32.0,57.54,NONE,OK
2024-01-01 12:19:20,MCH-024,Plant-A,LINE-3,86.8,1.424,9.49,1267,13.28,410.3,100.0,76.7,31.2,42.26,NONE,OK
2024-01-01 12:19:44,MCH-022,Plant-B,LINE-7,85.25,1.861,3.5,1301,9.71,402.7,73.0,65.9,66.6,59.53,NONE,OK
2024-01-01 12:20:24,MCH-005,Plant-A,LINE-1,62.42,2.517,9.03,1180,10.58,400.6,45.2,62.7,51.2,48.19,NONE,OK
2024-01-01 12:20:31,MCH-033,Plant-C,LINE-9,77.28,0.413,2.43,1508,11.84,402.8,43.5,78.2,51.5,61.05,NONE,OK
2024-01-01 12:21:06,MCH-036,Plant-C,LINE-8,84.69,1.892,7.25,1747,10.6,412.3,44.4,78.0,33.2,45.9,F005,OK
2024-01-01 12:21:38,MCH-047,Plant-B,LINE-2,60.9,3.452,3.71,1171,9.67,400.7,89.8,74.9,70.1,61.85,NONE,OK
2024-01-01 12:22:17,MCH-020,Plant-B,LINE-2,77.12,1.912,7.27,1282,15.12,404.8,61.1,71.8,44.6,40.31,F004,CRITICAL
2024-01-01 12:22:34,MCH-019,Plant-B,LINE-8,93.2,1.617,5.28,1161,14.68,388.4,41.7,65.9,51.0,64.93,NONE,OK
2024-01-01 12:23:29,MCH-035,Plant-A,LINE-1,71.33,2.039,7.58,1329,13.82,401.9,83.9,75.8,52.1,52.69,NONE,OK
2024-01-01 12:23:39,MCH-043,Plant-C,LINE-7,44.73,3.398,5.29,1022,8.48,394.9,80.0,64.6,74.1,37.1,NONE,OK
2024-01-01 12:24:14,MCH-017,Plant-C,LINE-9,37.24,2.933,7.24,1668,17.56,403.8,57.4,65.3,71.7,20.28,NONE,OK
2024-01-01 12:24:58,MCH-045,Plant-C,LINE-3,79.66,2.23,6.18,1585,12.95,396.4,75.1,64.9,46.4,44.75,NONE,OK
2024-01-01 12:25:22,MCH-043,Plant-B,LINE-7,76.6,2.521,8.31,1487,11.63,403.7,79.1,78.7,33.7,38.92,NONE,OK
2024-01-01 12:25:45,MCH-034,Plant-C,LINE-6,77.82,3.528,6.21,1630,14.49,392.1,24.0,76.4,57.9,60.97,NONE,OK
2024-01-01 12:26:03,MCH-009,Plant-A,LINE-7,82.34,4.069,6.81,1619,11.65,389.8,90.0,63.1,43.7,52.21,NONE,OK
2024-01-01 12:26:30,MCH-026,Plant-A,LINE-7,52.81,1.93,6.58,1437,3.36,391.7,43.0,63.5,45.4,41.95,NONE,OK
2024-01-01 12:27:20,MCH-002,Plant-C,LINE-10,62.9,2.401,7.81,1180,12.79,392.2,98.5,88.7,74.1,44.47,NONE,OK
2024-01-01 12:27:49,MCH-009,Plant-B,LINE-1,81.35,3.994,7.9,1298,15.28,403.0,92.7,83.9,66.8,47.33,NONE,OK
2024-01-01 12:28:25,MCH-009,Plant-C,LINE-3,86.04,3.127,6.55,1432,13.15,407.6,21.5,62.5,49.5,59.35,NONE,OK
2024-01-01 12:28:37,MCH-040,Plant-A,LINE-10,71.15,0.817,3.9,1295,6.42,401.3,69.7,77.2,62.4,48.53,NONE,OK
2024-01-01 12:29:22,MCH-017,Plant-A,LINE-1,53.52,1.428,5.03,1796,14.56,401.1,97.2,52.0,39.6,45.67,F004,OK
2024-01-01 12:29:35,MCH-001,Plant-A,LINE-5,80.1,1.465,7.67,1481,12.82,401.1,65.2,66.1,63.4,44.64,NONE,OK
2024-01-01 12:30:09,MCH-025,Plant-C,LINE-3,75.77,2.001,4.17,1471,13.02,410.8,69.3,58.2,33.1,55.45,NONE,OK
2024-01-01 12:30:47,MCH-043,Plant-A,LINE-1,59.13,2.944,5.39,1639,7.43,389.4,94.5,64.4,62.8,43.93,NONE,OK
2024-01-01 12:31:00,MCH-040,Plant-B,LINE-2,45.25,4.762,5.58,1505,10.34,402.4,65.8,73.3,74.3,53.85,NONE,WARNING
2024-01-01 12:31:47,MCH-042,Plant-C,LINE-10,83.57,2.4,6.14,1397,8.7,401.7,39.6,75.9,59.0,43.97,NONE,OK
2024-01-01 12:32:13,MCH-025,Plant-C,LINE-5,65.74,3.291,5.93,1753,14.71,408.8,56.8,65.9,47.0,41.09,NONE,OK
2024-01-01 12:32:32,MCH-039,Plant-A,LINE-3,77.8,3.861,6.55,1537,13.42,392.0,48.0,81.0,57.9,54.01,NONE,OK
2024-01-01 12:33:07,MCH-035,Plant-A,LINE-6,77.24,4.284,4.89,1351,10.11,415.8,33.4,71.1,46.6,39.27,NONE,OK
2024-01-01 12:33:56,MCH-003,Plant-B,LINE-9,57.8,3.862,5.19,1486,9.75,398.9,37.1,80.4,44.6,44.59,NONE,OK
2024-01-01 12:34:29,MCH-050,Plant-C,LINE-6,81.27,1.604,9.16,1344,11.06,387.8,24.9,63.8,30.2,56.93,NONE,OK
2024-01-01 12:34:33,MCH-037,Plant-A,LINE-2,62.1,0.759,8.59,1286,12.87,394.8,33.5,55.1,42.6,49.72,NONE,OK
2024-01-01 12:35:14,MCH-044,Plant-B,LINE-2,52.57,1.746,7.26,1608,14.67,407.1,40.7,77.8,74.7,60.36,NONE,OK
2024-01-01 12:36:00,MCH-044,Plant-A,LINE-8,50.65,2.702,7.41,1350,9.26,398.0,80.7,60.3,39.0,39.32,NONE,OK
2024-01-01 12:36:03,MCH-030,Plant-C,LINE-8,74.95,1.608,6.88,1297,13.08,392.9,49.3,98.9,61.7,50.95,NONE,OK
2024-01-01 12:36:50,MCH-038,Plant-A,LINE-6,98.91,0.55,6.39,1486,10.9,413.7,75.3,55.4,60.7,64.3,NONE,OK
2024-01-01 12:37:26,MCH-034,Plant-C,LINE-10,75.62,1.042,5.17,1660,3.17,405.6,99.7,82.5,41.3,47.73,NONE,OK
2024-01-01 12:37:34,MCH-012,Plant-A,LINE-7,101.75,6.108,8.65,1030,10.4,397.7,66.5,85.0,68.6,51.17,NONE,OK
2024-01-01 12:38:15,MCH-019,Plant-C,LINE-1,96.73,2.237,9.27,1305,13.21,402.4,69.1,78.4,52.0,59.07,NONE,OK
2024-01-01 12:38:59,MCH-037,Plant-B,LINE-9,82.74,4.66,5.64,1003,9.55,409.0,64.2,75.7,69.9,57.6,NONE,OK
2024-01-01 12:39:22,MCH-044,Plant-C,LINE-5,98.62,2.218,8.12,773,13.05,411.8,51.6,67.4,30.6,60.51,F001,OK
